LABEL,UP_LABEL,UP_VALUE
Battery Size Support:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[11]/UL[1]/LI[2]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[11]/UL[1]/LI[2]/DIV[2]/text()[1]
Weight (Approximate):,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[5]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[1]/DIV[1]/text()[1]
Weight (Approximate):,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[5]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[1]/DIV[2]/text()[1]
Height:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[2]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[2]/DIV[2]/text()[1]
Width:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[3]/DIV[2]/text()[1]
Depth:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[4]/DIV[2]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[2]/text()[1]
Focal Length:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[2]/text()[1]
Aperture Range:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[2]/text()[1]
Image Stabilization:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[2]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[7]/DIV[1]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[7]/DIV[2]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[2]/text()[1]
Focal Length:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[2]/text()[1]
Aperture Range:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[2]/text()[1]
Image Stabilization:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[2]/text()[1]
Digital Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[2]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[7]/DIV[1]/text()[1]
Color:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[1]/DIV[2]/text()[1]
Height:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[2]/DIV[1]/text()[1]
Height:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[2]/DIV[2]/text()[1]
Height:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[3]/DIV[2]/text()[1]
Width:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[4]/DIV[2]/text()[1]
Depth:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[5]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[5]/DIV[2]/text()[1]
Weight (Approximate):,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[6]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[6]/DIV[2]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[2]/text()[1]
Focal Length:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[2]/text()[1]
Aperture Range:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[2]/text()[1]
Image Stabilization:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[2]/text()[1]
Aperture Range:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[7]/DIV[1]/text()[1]
Number of Batteries Support:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[1]/DIV[2]/text()[1]
Battery Size Support:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[2]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[2]/DIV[2]/text()[1]
Width:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[1]/DIV[1]/text()[1]
Width:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[1]/DIV[2]/text()[1]
Height:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[2]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[2]/DIV[2]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[2]/text()[1]
Focal Length:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[2]/text()[1]
Aperture Range:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[2]/text()[1]
Image Stabilization:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[2]/text()[1]
Aperture Range:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[7]/DIV[1]/text()[1]
Aperture Range:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[7]/DIV[2]/text()[1]
Shortest Shutter Speed:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[6]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[6]/UL[1]/LI[1]/DIV[2]/text()[1]
Longest Shutter Speed:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[6]/UL[1]/LI[2]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[6]/UL[1]/LI[2]/DIV[2]/text()[1]
Weight (Approximate):,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[6]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[2]/DIV[1]/text()[1]
Weight (Approximate):,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[6]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[2]/DIV[2]/text()[1]
Height:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[3]/DIV[2]/text()[1]
Width:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[4]/DIV[2]/text()[1]
Depth:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[5]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[5]/DIV[2]/text()[1]
Weight (Approximate):,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[6]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[16]/UL[1]/LI[6]/DIV[2]/text()[1]
Image Stabilization:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[6]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[1]/text()[1]
Image Stabilization:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[6]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[2]/text()[1]
Aperture Range:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[2]/text()[1]
Image Stabilization:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[6]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[6]/DIV[2]/text()[1]
Image Stabilization:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[6]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[8]/DIV[1]/text()[1]
Image Stabilization:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[6]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[8]/DIV[2]/text()[1]
Maximum Video Resolution:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[4]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[4]/UL[1]/LI[1]/DIV[2]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[2]/text()[1]
Focal Length:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[2]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[2]/text()[1]
Focal Length:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[2]/text()[1]
Aperture Range:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[2]/text()[1]
Image Stabilization:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[2]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[6]/DIV[1]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[6]/DIV[2]/text()[1]
Number of Batteries Support:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[11]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[11]/UL[1]/LI[1]/DIV[2]/text()[1]
Battery Size Support:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[11]/UL[1]/LI[2]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[11]/UL[1]/LI[2]/DIV[2]/text()[1]
Color:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[1]/DIV[2]/text()[1]
Color:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[2]/DIV[1]/text()[1]
Color:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[12]/UL[1]/LI[2]/DIV[2]/text()[1]
Maximum Video Resolution:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[4]/UL[1]/LI[2]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[4]/UL[1]/LI[2]/DIV[2]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[2]/text()[1]
Focal Length:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[3]/DIV[2]/text()[1]
Aperture Range:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[4]/DIV[2]/text()[1]
Image Stabilization:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[5]/DIV[2]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[7]/DIV[1]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[7]/DIV[2]/text()[1]
ISO Sensitivity:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[6]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[6]/UL[1]/LI[1]/DIV[2]/text()[1]
Battery Size Support:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[14]/UL[1]/LI[2]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[14]/UL[1]/LI[2]/DIV[2]/text()[1]
Color:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[1]/DIV[2]/text()[1]
Color:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[2]/DIV[1]/text()[1]
Color:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[2]/DIV[2]/text()[1]
Height:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[3]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[3]/DIV[2]/text()[1]
Width:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[4]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[15]/UL[1]/LI[4]/DIV[2]/text()[1]
Video Formats:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[4]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[4]/UL[1]/LI[1]/DIV[2]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[5]/UL[1]/LI[1]/DIV[2]/text()[1]
Minimum Focus Distance:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[6]/UL[1]/LI[9]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[6]/UL[1]/LI[9]/DIV[2]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[6]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[6]/UL[1]/LI[10]/DIV[1]/text()[1]
Optical Zoom:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[6]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[6]/UL[1]/LI[10]/DIV[2]/text()[1]
Shortest Shutter Speed:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[7]/UL[1]/LI[1]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[7]/UL[1]/LI[1]/DIV[2]/text()[1]
Longest Shutter Speed:,/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[7]/UL[1]/LI[2]/DIV[1]/text()[1],/HTML[1]/BODY[1]/DIV[1]/DIV[1]/FORM[1]/DIV[5]/DIV[7]/UL[1]/LI[2]/DIV[2]/text()[1]
